#
# unknown PARAMETER set 
#
#
# TimeSeriesTable of series:
#
# TT.L_Close [253,253] Werte
# TSCO.L_Close [253,253] Werte
# BP.L_Close [253,253] Werte
# BG.L_Close [253,253] Werte
# MGGT.L_Close [253,253] Werte
# AGK.L_Close [253,253] Werte
# RIO.L_Close [253,253] Werte
# SBRY.L_Close [253,253] Werte
# TLW.L_Close [253,253] Werte
# CCL.L_Close [253,253] Werte
# VOD.L_Close [253,253] Werte
# SVT.L_Close [253,253] Werte
# BLT.L_Close [253,253] Werte
# REX.L_Close [253,253] Werte
# MKS.L_Close [253,253] Werte
# ANTO.L_Close [253,253] Werte
# AZN.L_Close [253,253] Werte
# UU.L_Close [253,253] Werte
# SSE.L_Close [253,253] Werte
# RDSB.L_Close [253,253] Werte
# BA.L_Close [253,253] Werte
# AAL.L_Close [253,253] Werte
# MRW.L_Close [253,253] Werte
# NG.L_Close [253,253] Werte
# MNDI.L_Close [253,253] Werte
# BT-A.L_Close [253,253] Werte
# CNA.L_Close [253,253] Werte
# EZJ.L_Close [253,253] Werte
#
#
Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	
1317711600000.0000	148.9000	380.1000	372.0000	1161.5000	322.3000	1521.9970	2712.5000	274.7000	1242.0000	1923.0000	94.7760	1530.0000	3334.0000	299.8000	312.8000	900.5000	2814.5000	621.0000	1283.0000	1941.0000	254.0000	2138.5000	284.8000	624.5000	450.1000	163.8000	297.0000	338.8000	
1324540800000.0000	156.3000	387.6000	450.3000	1335.5000	347.1000	1999.0040	3140.0000	290.3000	1344.0000	2107.0000	98.7000	1454.0000	3740.0000	346.1000	304.0000	1199.0000	2915.0000	589.0000	1242.0000	2407.5000	275.0000	2342.0000	318.5000	603.0000	445.3000	191.1000	285.0000	387.6000	
1301554800000.0000	227.0000	381.0000	454.0000	1551.0000	342.9000	1575.9990	4379.0000	335.3000	1448.0000	2452.0000	100.3770	1461.0000	4920.0000	363.4000	336.7000	1361.0000	2863.0000	591.5000	1261.0000	2260.0000	324.9000	3207.0000	276.0000	594.0000	599.5000	185.6000	325.3000	340.9000	
1323244800000.0000	162.8000	396.9000	460.0500	1374.5000	361.2000	1864.0000	3334.0000	295.5000	1376.0000	2233.0000	97.8180	1470.0000	3971.0000	348.4000	318.0000	1230.0000	2913.5000	598.0000	1258.0000	2336.5000	280.0000	2482.5000	315.5000	609.5000	462.6000	190.1000	288.4000	379.0010	
1316415600000.0000	150.1000	367.7500	407.4000	1258.0000	331.5000	1783.0010	3505.0000	280.6000	1364.0000	2013.0000	91.6480	1475.0000	3870.0000	322.6000	328.7000	1194.0000	2797.5000	601.0000	1287.0000	2081.5000	280.0000	2407.0000	292.8000	626.0000	531.0000	170.9000	293.1000	319.2000	
1308898800000.0000	225.8000	397.3000	437.1500	1275.0000	358.8000	1816.9990	4247.5000	328.4000	1216.0000	2386.0000	92.7570	1388.0000	4601.0000	372.6000	364.4000	1266.0000	3059.0000	568.5000	1392.0000	2116.0000	305.5000	2855.0000	292.0000	591.0000	589.0000	197.1000	323.4000	349.8000	
1296460800000.0000	253.0000	402.7000	484.8500	1401.0000	355.0000	1434.9970	4280.0000	381.5000	1328.0000	2850.0000	99.7230	1368.0000	4760.0000	341.5000	356.5000	1406.0000	3030.5000	543.5000	1159.0000	2171.0000	342.0000	3062.5000	266.5000	552.5000	510.0000	175.5000	319.9000	379.0010	
1299571200000.0000	239.4000	399.0000	493.8000	1456.0000	352.4000	1514.9960	4145.5000	368.6000	1460.0000	2625.0000	103.4200	1503.0000	4886.0000	370.0000	338.5000	1382.0000	2971.0000	588.0000	1220.0000	2168.5000	327.7000	3251.0000	279.8000	573.0000	571.0000	191.1000	337.2000	357.0010	
1304492400000.0000	241.5000	408.6000	448.7000	1457.0000	351.4000	1748.0010	4152.0000	352.0000	1363.0000	2448.0000	96.2830	1484.0000	4843.0000	383.4000	398.9000	1212.0000	3081.0000	628.5000	1326.0000	2281.0000	327.0000	3015.0000	300.3000	612.0000	587.5000	196.7000	315.5000	348.3000	
1300086000000.0000	228.0000	386.1500	459.3000	1514.0000	332.3000	1522.9990	3975.0000	361.2000	1370.0000	2549.0000	99.5240	1442.0000	4578.0000	363.3000	333.0000	1331.0000	2906.5000	571.0000	1184.0000	2085.5000	319.9000	3089.5000	278.5000	555.5000	555.0000	185.2000	325.2000	348.2010	
1314946800000.0000	146.5000	375.0500	374.4000	1301.0000	341.2000	1869.9960	3674.0000	297.4000	1112.0000	1893.0000	92.3590	1441.0000	4064.0000	350.8000	314.9000	1300.0000	2809.5000	592.0000	1276.0000	2048.5000	266.5000	2458.0000	292.0000	619.0000	537.5000	167.1000	295.5000	333.1000	
1311836400000.0000	194.0000	387.5000	458.8000	1471.5000	390.0000	1933.9960	4353.5000	307.0000	1249.0000	2161.0000	94.0650	1451.0000	4655.0000	373.0000	348.5000	1415.0000	3016.5000	594.5000	1327.0000	2275.0000	306.8000	2998.0000	293.0000	604.0000	606.0000	197.9000	313.0000	367.4000	
1307430000000.0000	225.3000	412.0000	448.1500	1365.0000	364.6000	1909.0020	4199.0000	336.7000	1310.0000	2355.0000	92.9280	1460.0000	4684.0000	395.5000	378.5000	1290.0000	3176.0000	608.0000	1391.0000	2132.5000	323.2000	2974.0000	299.4000	593.5000	614.5000	197.6000	322.3000	360.7000	
1310540400000.0000	202.0000	407.8500	456.5000	1427.5000	383.0000	2030.9950	4441.0000	322.7000	1303.0000	2292.0000	91.9890	1453.0000	4882.0000	377.1000	363.8000	1439.0000	3089.0000	589.5000	1416.0000	2242.0000	305.8000	3035.0000	295.6000	610.0000	650.5000	196.7000	324.5000	321.0000	
1306134000000.0000	229.8000	414.8500	452.0000	1343.5000	355.8000	1712.0040	4033.0000	337.5000	1296.0000	2485.0000	97.5340	1477.0000	4608.0000	377.3000	397.0000	1160.0000	3124.0000	613.0000	1327.0000	2099.0000	330.2000	2830.5000	298.3000	623.0000	588.0000	194.9000	315.2000	345.1000	
1317884400000.0000	154.2000	406.0000	392.8000	1281.0000	336.0000	1688.0010	3126.5000	293.6000	1350.0000	2054.0000	97.7330	1552.0000	3764.0000	316.9000	325.3000	1042.0000	2960.5000	620.5000	1339.0000	2071.0000	267.7000	2334.5000	298.2000	641.0000	490.0000	177.4000	304.9000	347.0000	
1323417600000.0000	156.4000	399.0000	452.0500	1348.5000	358.4000	1852.9970	3245.5000	297.2000	1370.0000	2190.0000	99.0410	1478.0000	3922.0000	347.3000	315.3000	1228.0000	2954.5000	601.0000	1255.0000	2356.0000	279.9000	2449.0000	316.6000	605.5000	457.2000	193.4000	286.8000	379.0010	
1316588400000.0000	154.9000	364.0000	404.0500	1252.0000	334.6000	1785.9990	3389.0000	274.5000	1333.0000	2106.0000	92.8700	1502.0000	3777.0000	321.3000	336.7000	1114.0000	2855.5000	610.0000	1316.0000	2092.5000	286.2000	2406.5000	290.7000	647.0000	517.0000	175.7000	293.4000	312.0000	
1313478000000.0000	160.7000	383.0000	416.5500	1318.5000	345.5000	1893.0010	3729.0000	302.5000	1075.0000	1900.0000	95.5150	1461.0000	4029.0000	366.3000	339.5000	1228.0000	2832.5000	592.5000	1265.0000	2012.5000	261.6000	2460.5000	289.6000	600.0000	522.0000	177.0000	304.5000	352.3000	
1312182000000.0000	193.6000	380.9000	458.0000	1435.0000	386.6000	1902.9950	4281.5000	301.8000	1244.0000	2094.0000	96.4530	1416.0000	4516.0000	363.4000	339.1000	1380.0000	2950.5000	584.5000	1288.0000	2228.5000	295.0000	2870.5000	287.9000	590.5000	583.5000	200.0000	303.3000	364.0000	
1296633600000.0000	247.0000	406.0500	488.0000	1462.5000	348.7000	1427.0030	4507.5000	389.0000	1395.0000	2861.0000	100.7190	1400.0000	5027.0000	350.4000	360.0000	1509.0000	2947.5000	550.0000	1162.0000	2251.0000	332.0000	3273.5000	271.0000	548.5000	520.0000	178.5000	326.8000	378.9000	
1299744000000.0000	233.7000	394.5000	476.5000	1419.0000	340.2000	1390.0010	3931.5000	368.4000	1351.0000	2672.0000	101.6000	1485.0000	4600.0000	368.6000	340.0000	1317.0000	2976.0000	581.0000	1208.0000	2101.5000	323.1000	3112.0000	285.0000	580.0000	549.5000	188.7000	337.4000	350.0000	
1304665200000.0000	244.8000	408.2500	454.7000	1435.0000	355.9000	1750.0020	4151.0000	354.5000	1364.0000	2600.0000	95.3160	1490.0000	4860.0000	390.0000	397.6000	1203.0000	3094.0000	626.0000	1307.0000	2235.5000	326.0000	3056.0000	303.3000	615.0000	605.0000	194.8000	315.5000	355.1000	
1319526000000.0000	167.9000	402.9500	457.2000	1378.0000	372.6000	1709.9970	3302.5000	303.0000	1423.0000	2277.0000	99.0130	1516.0000	3921.0000	338.7000	332.2000	1152.0000	3017.0000	613.0000	1345.0000	2293.5000	281.2000	2299.5000	300.7000	634.0000	474.5000	183.9000	301.5000	358.3000	
1295337600000.0000	270.4000	409.0000	509.0000	1366.0000	367.6000	1542.0030	4450.0000	385.0000	1374.0000	3109.0000	101.6290	1446.0000	5004.0000	345.2000	382.1000	1531.0000	3005.5000	570.5000	1213.0000	2129.5000	361.1000	3320.0000	271.0000	540.5000	522.0000	184.0000	335.5000	454.0000	
1300258800000.0000	221.4000	378.0500	450.3000	1489.5000	320.4000	1469.0030	3874.0000	350.6000	1355.0000	2479.0000	95.0310	1390.0000	4427.0000	353.8000	329.3000	1292.0000	2801.5000	551.0000	1196.0000	2050.0000	306.4000	2954.5000	272.2000	544.0000	542.5160	175.5000	317.5000	333.4000	
1325059200000.0000	160.8000	399.8000	455.7500	1361.0000	349.5000	2017.0030	3091.0000	296.1000	1362.0000	2127.0000	100.3770	1483.0000	3695.0000	346.4000	308.6000	1200.0000	2952.0000	598.5000	1265.0000	2427.5000	280.4000	2338.0000	321.1000	619.5000	448.4000	188.0000	287.8000	393.1000	
1321948800000.0000	136.7000	385.8000	435.8000	1263.0000	372.3000	1709.9970	3055.0000	288.2000	1263.0000	2040.0000	95.4860	1565.0000	3531.0000	332.8000	311.3000	1033.0000	2783.0000	610.0000	1257.0000	2193.0000	259.1000	2231.5000	310.5000	636.5000	416.6000	181.2000	289.3000	345.7000	
1307602800000.0000	218.2000	409.6000	450.0500	1370.5000	358.3000	1933.9990	4199.5000	327.6000	1323.0000	2313.0000	91.7900	1467.0000	4649.0000	392.2000	367.8000	1256.0000	3174.5000	606.5000	1410.0000	2164.5000	319.3000	2988.5000	297.2000	600.5000	630.0000	197.0000	327.0000	351.8000	
1310713200000.0000	189.3000	402.9500	459.0000	1399.0000	379.5000	2022.0000	4391.0000	320.9000	1294.0000	2206.0000	90.4250	1428.0000	4680.0000	379.4000	357.0000	1398.0000	3078.5000	584.5000	1414.0000	2235.0000	300.4000	2972.0000	295.4000	603.5000	623.5000	193.0000	317.4000	316.3010	
1298275200000.0000	245.8000	413.5000	491.5500	1457.0000	349.1000	1447.0030	4311.5000	383.0000	1376.0000	2808.0000	102.0840	1464.0000	4749.0000	371.0000	354.9000	1391.0000	3026.5000	589.0000	1206.0000	2166.0000	341.5000	3185.0000	286.3000	566.5000	546.5000	182.1000	341.9000	377.0000	
1303196400000.0000	226.3000	393.5500	452.5000	1481.5000	345.1000	1589.9960	4230.5000	339.2000	1379.0000	2403.0000	99.2970	1435.0000	4942.0000	376.5000	376.5000	1317.0000	2971.0000	607.0000	1300.0000	2162.5000	326.4000	3053.0000	285.3000	592.5000	577.0000	188.7000	326.4000	331.2000	
1306306800000.0000	230.7000	416.5000	457.2000	1391.5000	357.7000	1799.9960	4148.0000	341.9000	1292.0000	2456.0000	95.8840	1488.0000	4688.0000	385.5000	392.6000	1216.0000	3140.5000	617.0000	1332.0000	2123.0000	330.7000	2880.5000	302.4000	617.0000	584.5000	196.9000	318.3000	351.3000	
1324886400000.0000	158.7000	391.0000	459.7000	1348.5000	350.9000	2002.0020	3157.5000	295.2000	1385.0000	2115.0000	100.2640	1481.0000	3748.0000	349.9000	307.0000	1228.0000	2954.5000	597.5000	1258.0000	2427.0000	278.4000	2358.5000	320.7000	618.0000	450.0000	192.5000	290.3000	385.9000	
1301900400000.0000	223.1000	393.7500	469.2500	1556.5000	348.9000	1677.9980	4478.0000	331.6000	1468.0000	2475.0000	101.7140	1474.0000	5064.0000	364.4000	342.3000	1424.0000	2895.0000	600.5000	1305.0000	2290.5000	332.2000	3284.5000	279.2000	600.0000	605.0000	189.7000	331.6000	326.6000	
1316761200000.0000	149.0000	365.2000	385.0500	1162.5000	316.8000	1680.9960	2985.0000	266.3000	1296.0000	2051.0000	91.9040	1464.0000	3523.0000	300.9000	327.9000	971.0000	2776.0000	599.0000	1284.0000	2023.5000	273.8000	2253.0000	284.2000	627.0000	477.0000	168.8000	287.0000	352.0000	
1313650800000.0000	151.3000	371.5500	400.0000	1241.5000	323.0000	1736.0010	3494.5000	298.0000	994.0000	1784.0000	92.3870	1418.0000	3780.0000	348.0000	325.9000	1170.0000	2743.5000	580.0000	1217.0000	1924.0000	253.8000	2299.0000	285.0000	590.0000	492.8000	166.9000	296.2000	323.0000	
1312354800000.0000	181.9000	377.1000	433.0000	1370.5000	380.0000	1820.9970	4015.0000	295.3000	1146.0000	1969.0000	96.9650	1463.0000	4242.0000	368.0000	339.2000	1311.0000	2783.5000	598.0000	1317.0000	2120.5000	284.9000	2779.5000	290.1000	609.5000	565.0000	196.7000	305.3000	338.3010	
1309244400000.0000	222.7000	395.4000	443.5000	1304.5000	368.4000	1852.9960	4337.5000	325.6000	1220.0000	2405.0000	92.1600	1448.0000	4685.0000	374.4000	368.9000	1303.0000	3033.5000	595.7500	1386.0000	2143.0000	308.9000	2957.0000	292.0000	595.0000	600.0000	194.6000	324.4000	352.8000	
1296806400000.0000	241.0000	402.5000	476.2500	1429.0000	348.7000	1482.0040	4497.0000	389.7000	1400.0000	2868.0000	102.0840	1440.0000	5041.0000	356.7000	356.1000	1491.0000	2933.0000	579.0000	1166.0000	2145.0000	336.9000	3335.0000	278.9000	549.5000	525.0000	187.7000	328.1000	385.4000	
1307948400000.0000	210.4000	407.2000	437.5500	1346.5000	351.9000	1874.0010	4105.5000	326.6000	1284.0000	2254.0000	91.1070	1455.0000	4560.0000	385.2000	361.3000	1215.0000	3090.5000	604.5000	1384.0000	2140.0000	313.5000	2900.5000	295.8000	594.5000	604.0000	195.3000	324.2000	354.9000	
1319698800000.0000	176.8000	410.0000	467.8500	1420.0000	396.2000	1728.9960	3562.5000	307.6000	1463.0000	2369.0000	100.7190	1529.0000	4218.0000	350.2000	330.2000	1261.0000	3080.5000	610.5000	1342.0000	2330.0000	286.9000	2466.0000	306.2000	627.5000	480.0000	190.2000	307.2000	369.3000	
1295510400000.0000	262.0000	398.9000	494.0500	1298.5000	354.5000	1419.9950	4237.0000	370.4000	1307.0000	2967.0000	98.2730	1411.0000	4764.0000	336.2000	366.9000	1419.0000	2922.5000	557.0000	1211.0000	2107.0000	343.2000	3067.0000	262.7000	539.0000	494.1000	176.6000	329.5000	382.0000	
1300431600000.0000	232.1000	383.2500	462.0000	1499.0000	332.9000	1518.0020	4016.0000	351.0000	1362.0000	2483.0000	96.6520	1420.0000	4609.0000	360.0000	334.8000	1364.0000	2828.0000	568.5000	1234.0000	2143.5000	318.4000	3037.0000	277.0000	577.0000	551.0000	177.1000	328.5000	337.5000	
1315292400000.0000	137.2000	374.7500	371.6500	1222.5000	318.0000	1833.0000	3549.0000	288.9000	1086.0000	1867.0000	91.0790	1428.0000	3955.0000	339.9000	301.8000	1244.0000	2769.5000	585.5000	1269.0000	1993.0000	264.4000	2383.0000	291.4000	615.0000	512.0000	162.6000	286.8000	321.7000	
1325232000000.0000	165.8000	403.4500	460.5000	1376.5000	352.8000	2017.0030	3125.0000	302.9000	1402.0000	2126.0000	101.7420	1496.0000	3755.0000	352.8000	311.0000	1215.0000	2975.0000	606.0000	1291.0000	2454.0000	285.1000	2379.0000	326.2000	625.0000	455.0000	190.9000	289.3000	392.8000	
1322121600000.0000	148.9000	382.4500	420.5500	1247.0000	359.4000	1710.9970	3030.5000	284.2000	1236.0000	1984.0000	94.4060	1523.0000	3513.0000	329.8000	305.5000	1034.0000	2731.5000	598.0000	1246.0000	2138.5000	251.4000	2196.0000	308.0000	620.0000	420.8000	176.5000	285.8000	352.1000	
1320825600000.0000	157.9000	401.7500	450.0000	1386.0000	386.4000	1770.9990	3484.5000	297.6000	1360.0000	2163.0000	100.4910	1578.0000	3935.0000	328.7000	321.1000	1185.0000	2838.0000	619.5000	1310.0000	2232.0000	271.1000	2353.0000	306.5000	618.5000	448.9000	189.9000	299.5000	346.3000	
1298448000000.0000	240.5000	407.3000	488.5000	1452.5000	338.8000	1412.0010	4207.0000	374.6000	1349.0000	2645.0000	99.8940	1460.0000	4675.0000	348.4000	347.1000	1313.0000	2976.5000	586.5000	1212.0000	2167.0000	327.0000	3116.0000	280.5000	562.0000	543.0000	176.7000	335.1000	355.5000	
1303369200000.0000	238.9000	395.3000	460.6000	1531.5000	351.5000	1666.0020	4402.5000	339.1000	1450.0000	2375.0000	96.1400	1465.0000	5099.0000	379.5000	380.6000	1391.0000	3027.0000	616.5000	1321.0000	2254.0000	324.5000	3162.0000	286.4000	602.0000	589.0000	189.0000	327.0000	333.0000	
1306479600000.0000	234.2000	416.0000	459.6500	1410.5000	360.8000	1814.0020	4267.0000	343.2000	1328.0000	2439.0000	96.3390	1517.0000	4780.0000	392.6000	395.9000	1312.0000	3149.5000	624.0000	1366.0000	2146.0000	330.7000	2992.0000	305.9000	619.5000	604.0000	197.4000	316.9000	361.0000	
1318230000000.0000	162.5000	410.0500	405.1500	1315.0000	351.2000	1739.9980	3247.5000	298.4000	1408.0000	2121.0000	98.5580	1571.0000	3841.0000	324.6000	330.1000	1094.0000	3010.0000	622.0000	1349.0000	2149.5000	270.4000	2417.0000	302.0000	646.0000	508.0000	181.8000	309.8000	361.4010	
1297152000000.0000	246.0000	396.0000	484.5000	1470.0000	366.0000	1494.9960	4712.0000	390.1000	1419.0000	2951.0000	102.1400	1442.0000	5122.0000	368.1000	373.3000	1513.0000	3018.0000	568.0000	1166.0000	2171.5000	346.0000	3406.0000	278.1000	553.0000	518.0000	184.3000	328.0000	390.0010	
1302073200000.0000	234.4000	393.0500	476.5000	1564.0000	346.8000	1673.9960	4430.0000	337.0000	1470.0000	2480.0000	101.0880	1443.0000	5074.0000	371.2000	360.6000	1468.0000	2927.5000	588.0000	1295.0000	2274.0000	331.6000	3294.0000	281.2000	590.0000	607.0000	190.3000	323.8000	337.0000	
1323763200000.0000	152.5000	389.5000	452.2500	1367.0000	347.0000	1849.9990	3185.0000	294.2000	1369.0000	2218.0000	100.7760	1480.0000	3803.0000	348.8000	315.2000	1178.0000	2958.0000	600.0000	1265.0000	2388.0000	275.5000	2367.5000	316.1000	606.5000	444.0000	191.6000	285.5000	374.4000	
1320652800000.0000	159.6000	404.6500	452.8000	1372.0000	380.4000	1754.0000	3467.5000	298.6000	1418.0000	2205.0000	98.3020	1568.0000	3967.0000	336.8000	326.0000	1206.0000	2966.5000	624.0000	1338.0000	2232.5000	272.6000	2369.5000	310.3000	622.5000	467.1000	190.9000	302.5000	352.4000	
1312527600000.0000	172.4000	362.4000	410.6500	1251.0000	350.4000	1706.9990	3622.0000	288.3000	1012.0000	1931.0000	94.1780	1433.0000	3890.0000	358.1000	333.8000	1189.0000	2675.5000	574.0000	1274.0000	1937.0000	262.9000	2521.0000	286.3000	587.5000	522.5000	180.3000	305.0000	334.0000	
1309417200000.0000	224.4000	402.0000	458.6500	1414.0000	381.5000	1929.0020	4490.5000	329.4000	1240.0000	2413.0000	94.0080	1472.0000	4904.0000	382.8000	361.4000	1394.0000	3108.0000	599.0000	1393.0000	2224.0000	318.5000	3087.5000	297.7000	612.5000	620.5000	201.5000	323.3000	359.1000	
1305010800000.0000	248.0000	411.3000	455.4500	1412.5000	361.9000	1792.0020	4235.5000	355.8000	1381.0000	2603.0000	96.4530	1485.0000	4898.0000	398.0000	395.9000	1220.0000	3140.0000	621.5000	1333.0000	2250.0000	332.5000	3055.0000	307.2000	629.5000	614.5000	201.2000	308.7000	357.0010	
1308121200000.0000	215.1000	404.3500	435.5000	1346.0000	357.2000	1896.9970	4111.5000	323.6000	1277.0000	2220.0000	90.7950	1440.0000	4567.0000	378.9000	362.0000	1240.0000	3095.0000	598.5000	1371.0000	2134.0000	313.9000	2863.5000	295.9000	590.5000	609.5000	197.4000	322.1000	352.4000	
1318575600000.0000	165.4000	409.0000	416.4000	1343.5000	367.0000	1727.9960	3345.5000	298.7000	1424.0000	2150.0000	98.8140	1529.0000	3894.0000	326.5000	332.4000	1118.0000	3002.5000	605.5000	1352.0000	2223.0000	285.5000	2361.5000	304.7000	632.5000	496.1000	181.2000	309.9000	361.3000	
1315465200000.0000	143.0000	379.5500	388.5000	1316.5000	324.8000	1912.0000	3697.0000	296.0000	1227.0000	1974.0000	93.2120	1460.0000	4078.0000	337.3000	321.9000	1361.0000	2856.5000	597.0000	1289.0000	2085.0000	277.5000	2486.0000	301.6000	629.5000	535.5000	171.2000	298.3000	329.7000	
1311058800000.0000	180.5000	392.0500	460.6000	1404.5000	371.3000	2001.0030	4366.0000	316.0000	1279.0000	2220.0000	90.2540	1428.0000	4652.0000	372.4000	354.1000	1424.0000	3018.5000	579.5000	1413.0000	2239.0000	298.6000	2953.5000	294.5000	594.5000	614.5000	193.0000	325.8000	306.4010	
1320998400000.0000	163.1000	403.6000	458.3000	1366.0000	383.8000	1806.9960	3467.5000	307.1000	1368.0000	2186.0000	102.3960	1599.0000	3984.0000	335.0000	331.9000	1198.0000	2909.5000	631.0000	1325.0000	2269.0000	283.3000	2467.0000	317.4000	629.0000	463.0000	190.9000	303.3000	355.4000	
1298620800000.0000	242.4000	406.0500	494.7500	1497.0000	338.1000	1425.0020	4265.5000	374.7000	1415.0000	2766.0000	99.4050	1473.0000	4865.0000	363.2000	351.0000	1397.0000	2960.0000	590.0000	1219.0000	2202.5000	327.6000	3307.0000	282.8000	570.5000	547.5000	178.7000	339.2000	355.8000	
1318402800000.0000	165.6000	400.7500	411.9500	1314.0000	357.1000	1724.9980	3362.0000	293.8000	1343.0000	2192.0000	97.7330	1553.0000	3929.0000	325.6000	328.9000	1151.0000	3005.0000	611.5000	1338.0000	2167.5000	282.0000	2420.0000	299.4000	631.5000	522.5000	184.1000	311.9000	367.1000	
1294214400000.0000	258.7000	436.6500	499.2500	1331.0000	371.2000	1487.0020	4476.5000	386.0000	1346.0000	3153.0000	99.6950	1465.0000	5068.0000	339.1000	375.0000	1586.0000	3009.0000	595.0000	1242.0000	2141.5000	341.8000	3348.5000	272.0000	579.0000	528.0000	186.1000	335.7000	457.7000	
1297324800000.0000	243.4000	394.7500	476.7000	1472.5000	357.7000	1505.0000	4549.0000	387.7000	1399.0000	2949.0000	102.7380	1440.0000	4968.0000	368.7000	371.6000	1430.0000	3026.5000	565.0000	1173.0000	2127.5000	350.1000	3308.5000	278.0000	565.0000	526.0000	185.7000	333.8000	380.5000	
1302246000000.0000	233.4000	395.5500	478.5000	1548.0000	350.7120	1666.0020	4524.0000	338.2000	1475.0000	2373.0000	100.8890	1438.0000	5171.0000	372.5000	359.6000	1477.0000	2949.5000	599.0000	1312.0000	2286.0000	336.7000	3307.3200	281.3000	589.5000	607.8810	191.0000	320.3000	324.3000	
1323936000000.0000	155.9000	386.3000	447.8500	1316.5000	339.7000	1808.9950	3029.0000	289.9000	1316.0000	2140.0000	99.4960	1474.0000	3672.0000	341.0000	310.4000	1130.0000	2929.5000	592.0000	1265.0000	2340.0000	271.6000	2308.0000	317.7000	612.0000	440.0000	187.8000	287.0000	376.2000	
1317106800000.0000	158.7000	384.5000	404.7500	1221.0000	332.8000	1758.9970	3196.5000	278.3000	1324.0000	2102.0000	94.5200	1526.0000	3751.0000	315.1000	332.5000	1052.0000	2879.5000	612.5000	1300.0000	2069.0000	276.4000	2426.5000	291.3000	629.0000	498.0000	175.1000	301.1000	357.0010	
1313996400000.0000	148.0000	377.7000	390.2000	1237.0000	317.6000	1716.0030	3421.0000	301.7000	945.5000	1750.0000	92.7000	1435.0000	3757.0000	341.1000	329.5000	1212.0000	2822.0000	580.5000	1233.0000	1936.0000	258.1000	2249.5000	284.8000	600.5000	489.8000	162.8000	300.8000	320.7010	
1305183600000.0000	247.0000	420.0500	443.2500	1340.5000	357.5000	1777.9960	4114.5000	355.3000	1332.0000	2642.0000	95.4010	1507.0000	4727.0000	390.7000	402.2000	1142.0000	3186.5000	624.5000	1368.0000	2179.5000	334.4000	2936.5000	303.7000	629.0000	603.0000	199.0000	318.2000	359.6000	
1308294000000.0000	216.2000	401.8000	433.2000	1322.0000	358.9000	1911.0030	4085.0000	325.0000	1264.0000	2211.0000	90.7950	1445.0000	4528.0000	377.6000	364.0000	1222.0000	3047.5000	596.0000	1368.0000	2128.0000	309.9000	2836.0000	296.1000	589.0000	599.5000	195.0000	320.3000	347.2000	
1320044400000.0000	170.7000	401.7500	461.0000	1356.5000	384.6000	1711.9960	3385.0000	299.1000	1403.0000	2283.0000	98.3020	1516.0000	3935.0000	346.1000	321.9000	1167.0000	2986.0000	606.5000	1344.0000	2235.5000	276.6000	2293.5000	302.2000	617.5000	475.0000	188.1000	296.7000	356.0000	
1295856000000.0000	267.1000	405.5000	497.0000	1322.5000	358.6000	1414.0020	4347.5000	373.4000	1340.0000	2941.0000	101.1740	1416.0000	4865.0000	336.3000	369.4000	1408.0000	3032.0000	552.5000	1222.0000	2170.5000	353.0000	3126.0000	267.6000	551.5000	491.2000	172.9000	327.1000	384.9000	
1300777200000.0000	228.2000	379.0000	463.6000	1505.5000	333.7000	1518.9970	4013.5000	354.3000	1388.0000	2452.0000	99.2400	1420.0000	4550.0000	363.0000	340.5000	1353.0000	2848.5000	580.5000	1232.0000	2186.5000	320.5000	3056.5000	276.3000	585.5000	559.0000	181.8000	326.0000	334.2000	
1303887600000.0000	239.5000	402.9000	466.0000	1543.0000	353.9000	1785.9990	4334.5000	347.2000	1445.0000	2432.0000	98.7280	1484.0000	5010.0000	387.0000	391.0000	1359.0000	3097.5000	622.5000	1350.0000	2317.0000	328.0000	3084.5000	295.5000	609.0000	595.5000	193.2000	321.4000	348.0000	
1322467200000.0000	160.0000	396.2500	437.8000	1298.5000	370.9000	1775.9960	3164.0000	293.6000	1308.0000	2066.0000	95.8560	1529.0000	3673.0000	338.4000	317.8000	1094.0000	2821.0000	610.0000	1287.0000	2197.0000	260.9000	2316.5000	315.3000	639.0000	438.9000	183.4000	292.7000	367.0000	
1314342000000.0000	149.7000	365.6000	386.3000	1230.5000	326.3000	1798.0020	3523.0000	292.0000	999.5000	1837.0000	92.0740	1429.0000	3918.0000	341.1000	309.8000	1208.0000	2811.5000	581.0000	1237.0000	1957.5000	260.2000	2335.5000	280.2000	602.0000	507.0000	161.0000	295.8000	324.3000	
1311231600000.0000	189.3000	391.8500	470.0000	1401.0000	386.3000	1981.9950	4376.5000	311.7000	1287.0000	2252.0000	91.7330	1444.0000	4719.0000	384.2000	353.7000	1432.0000	3092.0000	584.0000	1404.0000	2282.5000	304.0000	2989.5000	289.1000	602.0000	611.5000	197.0000	329.9000	312.7000	
1306825200000.0000	235.0000	419.0500	468.3500	1406.5000	366.8000	1867.0020	4245.0000	345.6000	1347.0000	2441.0000	96.0840	1514.0000	4806.0000	400.0000	398.9000	1329.0000	3177.5000	622.0000	1378.0000	2199.0000	330.2000	3030.0000	303.6000	626.0000	611.5000	200.8000	318.1000	363.0000	
