#
# unknown PARAMETER set 
#
#
# TimeSeriesTable of series:
#
# TT.L_Close [249,249] Werte
# TSCO.L_Close [261,261] Werte
# BP.L_Close [261,261] Werte
# BG.L_Close [261,261] Werte
# MGGT.L_Close [261,261] Werte
# AGK.L_Close [261,261] Werte
# RIO.L_Close [261,261] Werte
# SBRY.L_Close [261,261] Werte
# TLW.L_Close [261,261] Werte
# CCL.L_Close [261,261] Werte
# VOD.L_Close [261,261] Werte
# SVT.L_Close [261,261] Werte
# BLT.L_Close [261,261] Werte
# REX.L_Close [261,261] Werte
# MKS.L_Close [261,261] Werte
# ANTO.L_Close [261,261] Werte
# AZN.L_Close [261,261] Werte
# UU.L_Close [261,261] Werte
# SSE.L_Close [261,261] Werte
# RDSB.L_Close [261,261] Werte
# BA.L_Close [261,261] Werte
# AAL.L_Close [261,261] Werte
# MRW.L_Close [261,261] Werte
# NG.L_Close [261,261] Werte
# MNDI.L_Close [261,261] Werte
# BT-A.L_Close [261,261] Werte
# CNA.L_Close [261,261] Werte
# EZJ.L_Close [261,261] Werte
#
#
Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	
1392192000000.0000	360.1000	323.3500	487.0500	1075.5000	532.5000	1584.9970	3510.0000	350.8000	792.5000	2522.0000	125.6850	1779.0000	3725.0000	508.0000	489.4000	927.5000	4002.5000	742.5000	1360.0000	2259.0000	439.5000	1541.0000	237.8000	809.5000	988.0000	396.2000	314.4000	1734.0000	
1397113200000.0000	372.4000	284.0500	484.0000	1113.0000	476.0000	1532.9990	3382.5000	309.6000	843.0000	2300.0000	217.8500	1801.0000	3862.0000	504.5010	442.0000	829.5000	3837.0000	766.0000	1472.0000	2361.0000	405.5000	1548.5000	197.3000	818.5000	1020.0000	359.9000	333.7000	1761.0000	
1400223600000.0000	367.4000	310.4500	507.1000	1283.5000	462.4000	1699.0040	3286.5000	347.7000	845.0000	2295.0000	217.1500	1909.0000	3906.0000	513.5000	455.5000	790.5000	4823.5000	837.5000	1567.0000	2572.0000	414.6000	1561.5000	212.9000	876.5000	995.0000	366.4000	328.9000	1516.0000	
1411974000000.0000	380.2000	187.8000	456.3500	1145.5000	455.0000	1576.0000	3051.0000	247.3000	656.0000	2477.0000	206.7500	1877.0000	3441.0000	496.5000	415.4000	718.5000	4446.0000	811.0000	1539.0000	2449.0000	470.2000	1384.0000	169.7000	886.5000	1024.0000	382.0000	306.8000	1381.0000	
1418803200000.0000	412.3000	168.1500	397.5500	854.7000	484.0000	1466.0000	2801.5000	229.6000	395.1000	2801.0000	219.6500	1969.0000	2655.0000	438.8000	457.8000	716.5000	4449.0000	918.0000	1615.0000	2155.5000	450.1000	1157.0000	167.0000	886.5000	1004.0000	401.8000	266.5000	1604.0000	
1417507200000.0000	411.3000	187.3000	433.8500	935.5000	504.5000	1579.0000	2977.0000	241.2000	424.7000	2729.0000	229.9500	2043.0000	3032.0000	457.4000	491.8000	741.0000	4684.0000	899.5000	1650.0000	2292.0000	479.4000	1306.5000	182.9000	934.5000	1094.0000	417.9000	285.1000	1628.0000	
1400050800000.0000	439.8000	296.3000	503.5000	1252.0000	482.4000	1702.0020	3374.0000	327.7000	883.5000	2390.0000	222.1000	1900.0000	3990.0000	511.5010	464.9000	795.0000	4654.0000	836.0000	1536.0000	2562.5000	411.8000	1641.5000	196.3000	861.0000	1044.0000	373.6000	327.1000	1662.0000	
1403161200000.0000	382.6000	290.9000	515.7000	1260.0000	532.5000	1604.0000	3080.0000	321.3000	871.5000	2269.0000	194.8500	1949.0000	3786.0000	527.5000	439.5000	765.0000	4444.0000	870.5000	1575.0000	2541.5000	424.2000	1451.5000	190.5000	844.5000	1095.0000	392.5000	321.4000	1425.0000	
1393833600000.0000	437.3000	322.6500	492.9000	1084.0000	494.9000	1546.0010	3350.5000	337.2000	788.5000	2382.0000	243.5500	1826.0000	3810.0000	487.4000	499.9000	882.5000	3994.0000	780.0000	1396.0000	2306.0000	409.5000	1478.5000	230.5000	826.5000	1074.0000	402.3000	313.3000	1675.0000	
1395644400000.0000	444.3000	293.3500	468.5000	1082.5000	467.6000	1491.9960	3189.0000	310.4000	761.0000	2456.0000	222.1500	1871.0000	3604.0000	489.8000	454.0000	797.0000	3866.0000	796.5000	1475.0000	2287.5000	403.5000	1440.0000	212.2000	814.0000	1045.0000	383.1000	331.5000	1632.0000	
1398754800000.0000	360.5000	303.3000	502.6000	1180.5000	472.0000	1574.0030	3220.0000	333.2000	865.5000	2370.0000	223.0500	1824.0000	3837.0000	500.5010	439.3000	781.0000	4632.5000	792.5000	1530.0000	2431.0000	399.2000	1542.5000	200.8000	840.0000	972.5000	374.0000	335.0000	1663.0000	
1410505200000.0000	418.0000	228.6500	470.1500	1178.5000	485.4000	1624.0000	3205.0000	287.1000	706.5000	2383.0000	203.6500	1946.0000	3697.0000	496.3000	425.0000	764.0000	4522.0000	849.0000	1490.0000	2482.0000	459.0000	1483.0000	176.5000	897.5000	1063.0000	389.4000	322.0000	1395.0000	
1409209200000.0000	435.1000	246.3000	482.3500	1195.0000	470.2000	1716.0000	3209.0000	303.5000	731.0000	2235.0000	207.3500	1953.0000	3782.0000	506.0000	438.1000	790.0000	4479.5000	889.0000	1508.0000	2543.0000	442.8000	1512.5000	186.9000	896.5000	1031.0000	388.0000	319.1000	1353.0000	
1406098800000.0000	442.7000	276.0000	500.8000	1205.0000	534.5000	1746.0000	3391.0000	313.0000	761.0000	2133.0000	197.0000	1950.0000	4133.0000	529.0000	449.3000	834.0000	4421.0000	901.5000	1498.0000	2547.5000	425.1000	1597.0000	173.1000	873.0000	1034.0000	389.2000	310.9000	1403.0000	
1401692400000.0000	434.4000	300.5500	504.9000	1230.0000	490.3000	1662.0000	3120.0000	339.1000	849.0000	2420.0000	208.9500	1977.0000	3774.0000	542.5000	450.3000	797.5000	4370.5000	877.0000	1570.0000	2448.5000	428.0000	1491.5000	198.6000	896.0000	1077.0000	399.6000	336.8000	1559.0000	
1404802800000.0000	349.2000	283.0500	510.7000	1223.5000	501.0000	1694.0000	3258.5000	309.0000	800.5000	2181.0000	191.0500	1956.0000	3951.0000	537.5000	427.4000	811.5000	4362.0000	892.0000	1582.0000	2528.5000	420.0000	1500.5000	174.8000	850.0000	1031.0000	379.8000	311.4000	1248.0000	
1389254400000.0000	421.3000	324.3500	495.3000	1308.0000	528.0000	1677.9980	3115.0000	351.4000	845.0000	2471.0000	134.0450	1643.0000	3544.0000	500.0000	460.9000	768.5000	3572.5000	658.5000	1347.0000	2264.5000	429.9000	1226.5000	234.5000	775.0000	980.5000	384.0000	330.2000	1646.0000	
1392364800000.0000	429.5000	324.6500	486.4000	1072.0000	518.5000	1590.0030	3516.0000	345.2000	768.5000	2507.0000	124.2070	1772.0000	3777.0000	519.0000	490.0000	938.5000	4055.0000	753.0000	1389.0000	2281.0000	431.9000	1519.5000	233.8000	812.5000	1028.0000	396.5000	318.2000	1713.0000	
1418976000000.0000	365.2000	185.4000	413.0000	901.3000	511.5000	1537.0000	2872.0000	239.8000	424.2000	2810.0000	225.0000	2016.0000	2755.0000	454.3000	476.0000	744.5000	4565.0000	922.0000	1624.0000	2222.5000	462.7000	1193.0000	176.2000	912.0000	1059.0000	404.8000	272.7000	1652.0000	
1412146800000.0000	421.2000	180.2000	452.7500	1093.0000	444.7000	1528.0000	3020.0000	234.0000	631.0000	2415.0000	203.8500	1853.0000	3381.0000	483.5000	398.9000	702.0000	4360.5000	799.5000	1523.0000	2418.5000	463.2000	1363.5000	159.9000	886.0000	1012.0000	379.5000	305.8000	1396.0000	
1395990000000.0000	373.0000	297.8000	484.1500	1111.5000	477.6000	1503.9980	3279.5000	317.1000	760.0000	2290.0000	219.1000	1829.0000	3704.0000	490.1000	453.7000	841.5000	3937.5000	796.5000	1511.0000	2339.5000	407.4000	1509.0000	214.9000	830.0000	1026.0000	374.1000	328.6000	1711.0000	
1417680000000.0000	409.8000	186.0500	426.9000	923.2000	501.5000	1569.0000	2933.5000	233.4000	408.9000	2730.0000	223.6500	1962.0000	3000.0000	453.9000	491.5000	732.5000	4699.0000	891.0000	1659.0000	2229.0000	480.7000	1283.5000	182.5000	927.5000	1092.0000	411.5000	283.8000	1716.0000	
1407740400000.0000	-5.0000	246.3000	469.0000	1161.0000	471.0000	1720.0000	3502.0000	302.9000	712.0000	2191.0000	193.5000	1886.0000	4088.0000	506.0000	422.9000	823.0000	4140.5000	844.5000	1462.0000	2524.5000	428.6000	1602.5000	166.8000	854.0000	1025.0000	374.4000	307.8000	1258.0000	
1390896000000.0000	-5.0000	320.2500	476.9000	1053.5000	526.0000	1625.0010	3213.0000	356.7000	829.5000	2548.0000	126.9930	1778.0000	3604.0000	499.0000	473.5000	822.5000	3865.0000	737.0000	1310.0000	2231.5000	437.3000	1343.5000	243.1000	782.5000	922.0000	377.2000	314.1000	1616.0000	
1394006400000.0000	-5.0000	327.5000	486.0000	1097.5000	486.6000	1573.0040	3269.0000	345.9000	777.0000	2392.0000	246.2500	1862.0000	3766.0000	495.3010	503.0000	911.5000	4039.5000	793.0000	1424.0000	2337.5000	417.6000	1520.0000	236.2000	835.5000	1090.0000	402.6000	322.3000	1739.0000	
1395817200000.0000	-5.0000	294.3500	476.2000	1103.5000	480.5000	1518.9980	3304.0000	312.9000	777.0000	2338.0000	223.1500	1856.0000	3662.0000	490.4000	459.2000	834.0000	3910.0000	799.0000	1518.0000	2308.5000	411.1000	1489.0000	211.3000	816.5000	1077.0000	378.3000	323.1000	1723.0000	
1398927600000.0000	-5.0000	286.5500	498.0500	1237.5000	476.7000	1644.9990	3200.0000	325.1000	880.5000	2357.0000	220.6500	1848.0000	3792.0000	510.0000	444.0000	776.0000	4815.0000	794.0000	1529.0000	2504.5000	401.2000	1564.5000	197.5000	836.5000	982.5000	377.1000	330.0000	1653.0000	
1413788400000.0000	-5.0000	179.3000	421.9000	1024.5000	438.6000	1495.0000	3079.0000	242.7000	508.5000	2246.0000	189.5500	1916.0000	3318.0000	457.8000	407.2000	680.5000	4169.5000	824.5000	1512.0000	2189.0000	440.8000	1364.5000	159.8000	872.5000	973.5000	363.2000	292.5000	1431.0000	
1389600000000.0000	-5.0000	326.5500	495.8000	1315.0000	535.0000	1714.0050	3177.0000	351.2000	878.0000	2599.0000	132.9360	1655.0000	3594.0000	503.5010	474.4000	784.0000	3663.5000	659.5000	1344.0000	2303.0000	429.7000	1273.0000	251.3000	777.0000	1024.0000	384.7000	326.2000	1691.0000	
1394521200000.0000	-5.0000	314.6500	484.0000	1077.5000	466.1000	1539.9950	3155.0000	333.8000	806.5000	2391.0000	226.2500	1829.0000	3624.0000	490.1000	480.0000	840.0000	4016.0000	801.0000	1427.0000	2345.5000	406.9000	1435.5000	230.8000	835.5000	1091.0000	400.5000	327.0000	1655.0000	
1406271600000.0000	-5.0000	270.3500	499.1000	1199.0000	526.0000	1737.0000	3419.0000	320.2000	764.0000	2149.0000	202.0500	1921.0000	4163.0000	513.0000	438.8000	847.0000	4392.0000	894.0000	1465.0000	2535.5000	427.4000	1639.5000	171.0000	871.0000	1057.0000	383.0000	312.3000	1332.0000	
1416211200000.0000	-5.0000	192.7000	432.4500	1035.5000	478.2000	1581.0000	3058.0000	265.7000	458.7000	2632.0000	229.0500	1997.0000	3337.0000	441.1000	473.0000	716.5000	4596.5000	886.5000	1566.0000	2303.5000	461.4000	1372.5000	181.5000	940.0000	1073.0000	375.8000	298.6000	1544.0000	
1401865200000.0000	-5.0000	293.5000	497.8500	1223.0000	494.1000	1669.0000	3129.0000	327.6000	842.5000	2430.0000	205.1000	1968.0000	3766.0000	543.0000	450.2000	778.0000	4348.5000	868.0000	1551.0000	2446.0000	424.2000	1461.0000	193.8000	830.5000	1095.0000	397.7000	329.7000	1591.0000	
1404975600000.0000	-5.0000	280.7000	503.7000	1199.0000	495.8000	1680.0000	3214.0000	314.9000	790.0000	2117.0000	188.9500	1915.0000	3903.0000	524.5000	423.0000	812.0000	4345.0000	871.0000	1547.0000	2507.5000	419.1000	1489.5000	173.8000	847.0000	1010.0000	381.5000	306.1000	1272.0000	
